business_failure_code_bq;region_name;period_scope;sector_name;business_failure_code;business_failure_description
DIREN_M_D01_DE_UL_DF_03_N_ZZ_TT;Ain;12 mois;Tous secteurs;DIREN.M.D01.DE.UL.DF.03.N.ZZ.TT;Ain - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D02_DE_UL_DF_03_N_ZZ_TT;Aisne;12 mois;Tous secteurs;DIREN.M.D02.DE.UL.DF.03.N.ZZ.TT;Aisne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D03_DE_UL_DF_03_N_ZZ_TT;Allier;12 mois;Tous secteurs;DIREN.M.D03.DE.UL.DF.03.N.ZZ.TT;Allier - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D04_DE_UL_DF_03_N_ZZ_TT;Alpes-de-Haute-Provence;12 mois;Tous secteurs;DIREN.M.D04.DE.UL.DF.03.N.ZZ.TT;Alpes-de-Haute-Provence - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D05_DE_UL_DF_03_N_ZZ_TT;Hautes-Alpes;12 mois;Tous secteurs;DIREN.M.D05.DE.UL.DF.03.N.ZZ.TT;Hautes-Alpes - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D06_DE_UL_DF_03_N_ZZ_TT;Alpes-Maritimes;12 mois;Tous secteurs;DIREN.M.D06.DE.UL.DF.03.N.ZZ.TT;Alpes-Maritimes - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D07_DE_UL_DF_03_N_ZZ_TT;Ardèche;12 mois;Tous secteurs;DIREN.M.D07.DE.UL.DF.03.N.ZZ.TT;Ardèche - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D08_DE_UL_DF_03_N_ZZ_TT;Ardennes;12 mois;Tous secteurs;DIREN.M.D08.DE.UL.DF.03.N.ZZ.TT;Ardennes - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D09_DE_UL_DF_03_N_ZZ_TT;Ariège;12 mois;Tous secteurs;DIREN.M.D09.DE.UL.DF.03.N.ZZ.TT;Ariège - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D10_DE_UL_DF_03_N_ZZ_TT;Aube;12 mois;Tous secteurs;DIREN.M.D10.DE.UL.DF.03.N.ZZ.TT;Aube - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D11_DE_UL_DF_03_N_ZZ_TT;Aude;12 mois;Tous secteurs;DIREN.M.D11.DE.UL.DF.03.N.ZZ.TT;Aude - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D12_DE_UL_DF_03_N_ZZ_TT;Aveyron;12 mois;Tous secteurs;DIREN.M.D12.DE.UL.DF.03.N.ZZ.TT;Aveyron - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D13_DE_UL_DF_03_N_ZZ_TT;Bouches-du-Rhône;12 mois;Tous secteurs;DIREN.M.D13.DE.UL.DF.03.N.ZZ.TT;Bouches-du-Rhône - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D14_DE_UL_DF_03_N_ZZ_TT;Calvados;12 mois;Tous secteurs;DIREN.M.D14.DE.UL.DF.03.N.ZZ.TT;Calvados - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D15_DE_UL_DF_03_N_ZZ_TT;Cantal;12 mois;Tous secteurs;DIREN.M.D15.DE.UL.DF.03.N.ZZ.TT;Cantal - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D16_DE_UL_DF_03_N_ZZ_TT;Charente;12 mois;Tous secteurs;DIREN.M.D16.DE.UL.DF.03.N.ZZ.TT;Charente - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D17_DE_UL_DF_03_N_ZZ_TT;Charente-Maritime;12 mois;Tous secteurs;DIREN.M.D17.DE.UL.DF.03.N.ZZ.TT;Charente-Maritime - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D18_DE_UL_DF_03_N_ZZ_TT;Cher;12 mois;Tous secteurs;DIREN.M.D18.DE.UL.DF.03.N.ZZ.TT;Cher - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D19_DE_UL_DF_03_N_ZZ_TT;Corrèze;12 mois;Tous secteurs;DIREN.M.D19.DE.UL.DF.03.N.ZZ.TT;Corrèze - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D21_DE_UL_DF_03_N_ZZ_TT;Côte-d?Or;12 mois;Tous secteurs;DIREN.M.D21.DE.UL.DF.03.N.ZZ.TT;Côte-d?Or - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D22_DE_UL_DF_03_N_ZZ_TT;Côtes-d?Armor;12 mois;Tous secteurs;DIREN.M.D22.DE.UL.DF.03.N.ZZ.TT;Côtes-d?Armor - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D23_DE_UL_DF_03_N_ZZ_TT;Creuse;12 mois;Tous secteurs;DIREN.M.D23.DE.UL.DF.03.N.ZZ.TT;Creuse - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D24_DE_UL_DF_03_N_ZZ_TT;Dordogne;12 mois;Tous secteurs;DIREN.M.D24.DE.UL.DF.03.N.ZZ.TT;Dordogne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D25_DE_UL_DF_03_N_ZZ_TT;Doubs;12 mois;Tous secteurs;DIREN.M.D25.DE.UL.DF.03.N.ZZ.TT;Doubs - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D26_DE_UL_DF_03_N_ZZ_TT;Drôme;12 mois;Tous secteurs;DIREN.M.D26.DE.UL.DF.03.N.ZZ.TT;Drôme - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D27_DE_UL_DF_03_N_ZZ_TT;Eure;12 mois;Tous secteurs;DIREN.M.D27.DE.UL.DF.03.N.ZZ.TT;Eure - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D28_DE_UL_DF_03_N_ZZ_TT;Eure-et-Loir;12 mois;Tous secteurs;DIREN.M.D28.DE.UL.DF.03.N.ZZ.TT;Eure-et-Loir - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D29_DE_UL_DF_03_N_ZZ_TT;Finistère;12 mois;Tous secteurs;DIREN.M.D29.DE.UL.DF.03.N.ZZ.TT;Finistère - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D2A_DE_UL_DF_03_N_ZZ_TT;Corse-du-Sud;12 mois;Tous secteurs;DIREN.M.D2A.DE.UL.DF.03.N.ZZ.TT;Corse-du-Sud - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D2B_DE_UL_DF_03_N_ZZ_TT;Haute-Corse;12 mois;Tous secteurs;DIREN.M.D2B.DE.UL.DF.03.N.ZZ.TT;Haute-Corse - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D30_DE_UL_DF_03_N_ZZ_TT;Gard;12 mois;Tous secteurs;DIREN.M.D30.DE.UL.DF.03.N.ZZ.TT;Gard - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D31_DE_UL_DF_03_N_ZZ_TT;Haute-Garonne;12 mois;Tous secteurs;DIREN.M.D31.DE.UL.DF.03.N.ZZ.TT;Haute-Garonne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D32_DE_UL_DF_03_N_ZZ_TT;Gers;12 mois;Tous secteurs;DIREN.M.D32.DE.UL.DF.03.N.ZZ.TT;Gers - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D33_DE_UL_DF_03_N_ZZ_TT;Gironde;12 mois;Tous secteurs;DIREN.M.D33.DE.UL.DF.03.N.ZZ.TT;Gironde - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D34_DE_UL_DF_03_N_ZZ_TT;Hérault;12 mois;Tous secteurs;DIREN.M.D34.DE.UL.DF.03.N.ZZ.TT;Hérault - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D35_DE_UL_DF_03_N_ZZ_TT;Ille-et-Vilaine;12 mois;Tous secteurs;DIREN.M.D35.DE.UL.DF.03.N.ZZ.TT;Ille-et-Vilaine - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D36_DE_UL_DF_03_N_ZZ_TT;Indre;12 mois;Tous secteurs;DIREN.M.D36.DE.UL.DF.03.N.ZZ.TT;Indre - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D37_DE_UL_DF_03_N_ZZ_TT;Indre-et-Loire;12 mois;Tous secteurs;DIREN.M.D37.DE.UL.DF.03.N.ZZ.TT;Indre-et-Loire - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D38_DE_UL_DF_03_N_ZZ_TT;Isère;12 mois;Tous secteurs;DIREN.M.D38.DE.UL.DF.03.N.ZZ.TT;Isère - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D39_DE_UL_DF_03_N_ZZ_TT;Jura;12 mois;Tous secteurs;DIREN.M.D39.DE.UL.DF.03.N.ZZ.TT;Jura - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D40_DE_UL_DF_03_N_ZZ_TT;Landes;12 mois;Tous secteurs;DIREN.M.D40.DE.UL.DF.03.N.ZZ.TT;Landes - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D41_DE_UL_DF_03_N_ZZ_TT;Loir-et-Cher;12 mois;Tous secteurs;DIREN.M.D41.DE.UL.DF.03.N.ZZ.TT;Loir-et-Cher - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D42_DE_UL_DF_03_N_ZZ_TT;Loire;12 mois;Tous secteurs;DIREN.M.D42.DE.UL.DF.03.N.ZZ.TT;Loire - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D43_DE_UL_DF_03_N_ZZ_TT;Haute-Loire;12 mois;Tous secteurs;DIREN.M.D43.DE.UL.DF.03.N.ZZ.TT;Haute-Loire - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D44_DE_UL_DF_03_N_ZZ_TT;Loire-Atlantique;12 mois;Tous secteurs;DIREN.M.D44.DE.UL.DF.03.N.ZZ.TT;Loire-Atlantique - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D45_DE_UL_DF_03_N_ZZ_TT;Loiret;12 mois;Tous secteurs;DIREN.M.D45.DE.UL.DF.03.N.ZZ.TT;Loiret - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D46_DE_UL_DF_03_N_ZZ_TT;Lot;12 mois;Tous secteurs;DIREN.M.D46.DE.UL.DF.03.N.ZZ.TT;Lot - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D47_DE_UL_DF_03_N_ZZ_TT;Lot-et-Garonne;12 mois;Tous secteurs;DIREN.M.D47.DE.UL.DF.03.N.ZZ.TT;Lot-et-Garonne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D48_DE_UL_DF_03_N_ZZ_TT;Lozère;12 mois;Tous secteurs;DIREN.M.D48.DE.UL.DF.03.N.ZZ.TT;Lozère - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D49_DE_UL_DF_03_N_ZZ_TT;Maine-et-Loire;12 mois;Tous secteurs;DIREN.M.D49.DE.UL.DF.03.N.ZZ.TT;Maine-et-Loire - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D50_DE_UL_DF_03_N_ZZ_TT;Manche;12 mois;Tous secteurs;DIREN.M.D50.DE.UL.DF.03.N.ZZ.TT;Manche - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D51_DE_UL_DF_03_N_ZZ_TT;Marne;12 mois;Tous secteurs;DIREN.M.D51.DE.UL.DF.03.N.ZZ.TT;Marne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D52_DE_UL_DF_03_N_ZZ_TT;Haute-Marne;12 mois;Tous secteurs;DIREN.M.D52.DE.UL.DF.03.N.ZZ.TT;Haute-Marne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D53_DE_UL_DF_03_N_ZZ_TT;Mayenne;12 mois;Tous secteurs;DIREN.M.D53.DE.UL.DF.03.N.ZZ.TT;Mayenne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D54_DE_UL_DF_03_N_ZZ_TT;Meurthe-et-Moselle;12 mois;Tous secteurs;DIREN.M.D54.DE.UL.DF.03.N.ZZ.TT;Meurthe-et-Moselle - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D55_DE_UL_DF_03_N_ZZ_TT;Meuse;12 mois;Tous secteurs;DIREN.M.D55.DE.UL.DF.03.N.ZZ.TT;Meuse - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D56_DE_UL_DF_03_N_ZZ_TT;Morbihan;12 mois;Tous secteurs;DIREN.M.D56.DE.UL.DF.03.N.ZZ.TT;Morbihan - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D57_DE_UL_DF_03_N_ZZ_TT;Moselle;12 mois;Tous secteurs;DIREN.M.D57.DE.UL.DF.03.N.ZZ.TT;Moselle - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D58_DE_UL_DF_03_N_ZZ_TT;Nièvre;12 mois;Tous secteurs;DIREN.M.D58.DE.UL.DF.03.N.ZZ.TT;Nièvre - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D59_DE_UL_DF_03_N_ZZ_TT;Nord;12 mois;Tous secteurs;DIREN.M.D59.DE.UL.DF.03.N.ZZ.TT;Nord - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D60_DE_UL_DF_03_N_ZZ_TT;Oise;12 mois;Tous secteurs;DIREN.M.D60.DE.UL.DF.03.N.ZZ.TT;Oise - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D61_DE_UL_DF_03_N_ZZ_TT;Orne;12 mois;Tous secteurs;DIREN.M.D61.DE.UL.DF.03.N.ZZ.TT;Orne - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D62_DE_UL_DF_03_N_ZZ_TT;Pas-de-Calais;12 mois;Tous secteurs;DIREN.M.D62.DE.UL.DF.03.N.ZZ.TT;Pas-de-Calais - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D63_DE_UL_DF_03_N_ZZ_TT;Puy-de-Dôme;12 mois;Tous secteurs;DIREN.M.D63.DE.UL.DF.03.N.ZZ.TT;Puy-de-Dôme - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D64_DE_UL_DF_03_N_ZZ_TT;Pyrénées-Atlantiques;12 mois;Tous secteurs;DIREN.M.D64.DE.UL.DF.03.N.ZZ.TT;Pyrénées-Atlantiques - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D65_DE_UL_DF_03_N_ZZ_TT;Hautes-Pyrénées;12 mois;Tous secteurs;DIREN.M.D65.DE.UL.DF.03.N.ZZ.TT;Hautes-Pyrénées - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D66_DE_UL_DF_03_N_ZZ_TT;Pyrénées-Orientales;12 mois;Tous secteurs;DIREN.M.D66.DE.UL.DF.03.N.ZZ.TT;Pyrénées-Orientales - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D67_DE_UL_DF_03_N_ZZ_TT;Bas-Rhin;12 mois;Tous secteurs;DIREN.M.D67.DE.UL.DF.03.N.ZZ.TT;Bas-Rhin - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D68_DE_UL_DF_03_N_ZZ_TT;Haut-Rhin;12 mois;Tous secteurs;DIREN.M.D68.DE.UL.DF.03.N.ZZ.TT;Haut-Rhin - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D69_DE_UL_DF_03_N_ZZ_TT;Rhône;12 mois;Tous secteurs;DIREN.M.D69.DE.UL.DF.03.N.ZZ.TT;Rhône - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D70_DE_UL_DF_03_N_ZZ_TT;Haute-Saône;12 mois;Tous secteurs;DIREN.M.D70.DE.UL.DF.03.N.ZZ.TT;Haute-Saône - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D71_DE_UL_DF_03_N_ZZ_TT;Saône-et-Loire;12 mois;Tous secteurs;DIREN.M.D71.DE.UL.DF.03.N.ZZ.TT;Saône-et-Loire - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D72_DE_UL_DF_03_N_ZZ_TT;Sarthe;12 mois;Tous secteurs;DIREN.M.D72.DE.UL.DF.03.N.ZZ.TT;Sarthe - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D73_DE_UL_DF_03_N_ZZ_TT;Savoie;12 mois;Tous secteurs;DIREN.M.D73.DE.UL.DF.03.N.ZZ.TT;Savoie - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
DIREN_M_D74_DE_UL_DF_03_N_ZZ_TT;Haute-Savoie;12 mois;Tous secteurs;DIREN.M.D74.DE.UL.DF.03.N.ZZ.TT;Haute-Savoie - Nb de défaillances d'entreprises cumulé sur 12 mois - Tous secteurs - Brut
